lread, lwrite, scall, sread, swrite, fork, exec, rchar, wchar, pgout, ppgout, pgfree, pgscan, atch, pgin, ppgin, pflt, vflt, runqsz, freemem, freeswap
0.000542005420054,0.001739130434783,0.00952842377261,0.000753012048193,0.001468159295284,0.019880715705765,0.016789791806582,0.002661920992602,0.01204416359975,0,0,0,0,0,0,0,0.035785730162258,0.026084407971864,7.0871722182849E-05,0.624290010023388,0.837272895458912
0.004336043360434,0.001739130434783,0.14421834625323,0.031814759036145,0.027895026610387,0.089463220675944,0.013431833445265,0.036457432419862,0.059513089368794,0,0,0,0,0,0,0,0.114469882196044,0.10858733880422,0.000425230333097,0.423321082525894,0.746296449022261
0.001626016260163,0.001739130434783,0.055959302325581,0.008659638554217,0.010644154890806,0.059642147117296,0.053727333781061,0.022085434007911,0.117484619123672,0.007367387033399,0.022801302931596,0.001529636711281,0,0.003781075716041,0.001416430594901,0.001367007279314,0.073794176483663,0.069314185228605,7.0871722182849E-05,0.574507183427999,0.825846285527052
0.002168021680217,0.003478260869565,0.010093669250646,0.001317771084337,0.001468159295284,0.039761431411531,0.006715916722633,0.005621897971438,0.005397958475106,0,0,0,0,0,0,0,0.052678372971772,0.046600234466589,0,0.507601069161377,0.827722189654442
0.011924119241193,0.003478260869565,0.276889534883721,0.076995481927711,0.07065516608552,0.357852882703777,0.033579583613163,0.094492059954773,0.029970140962433,0,0,0,0,0,0.002832861189802,0.001367007279314,0.402311624805512,0.389800703399765,0.001063075832743,0.162712996992984,0.682147036468236
0.003794037940379,0.001739130434783,0.053859819121447,0.012048192771084,0.007340796476418,0.019880715705765,0.006715916722633,0.005387965583835,0.010490938129297,0.014734774066798,0.006514657980456,0.002294455066922,0,0.00094526892901,0.051062322946176,0.044530262123646,0.047443876416982,0.057561547479484,0,0.015786835950551,0.453705779951275
0.011924119241193,0.022608695652174,0.126937984496124,0.026355421686747,0.022389429253074,0.099403578528827,0.013431833445265,0.027918702360026,0.026832025553781,0.031925343811395,0.035830618892508,0.01376673040153,0.001455133387227,0.020795916438227,0.008498583569405,0.005468029117255,0.116914869971105,0.113716295427902,0.00049610205528,0.010441029067825,0.762680296096844
0.01029810298103,0.034782608695652,0.226501937984496,0.027673192771084,0.020370710222059,0.029821073558648,0.013431833445265,0.02905590667404,0.052907436983543,0,0,0,0,0.001890537858021,0.170325779036827,0.095212057004204,0.053011780395644,0.070918815943728,0.000177179305457,0.135399264951554,0.496992000213981
0.009214092140921,0.00695652173913,0.491763565891473,0.089796686746988,0.017801431455313,0.547713717693837,0.608965748824714,0.079860796375513,0.023226720366641,0.140225933202358,0.254560260586319,0.212657743785851,0.632797089733226,0.001890537858021,0.076628895184136,0.040395065103722,0.611802622805068,0.656645662368113,0,0.006515202138323,0.448616141780549
0.001626016260163,0.003478260869565,0.075177648578811,0.021460843373494,0.009543035419343,0.039761431411531,0.053559435862995,0.061065061307306,0.0130296507187,0.078462671905698,0.149511400651466,0.108393881453155,0.099878738884398,0.001890537858021,0.220538243626062,0.152797238645296,0.092053789731051,0.144783118405627,0.000566973777463,0.011276311393251,0.442690638534049
0.004878048780488,0.003478260869565,0.166505167958656,0.040286144578313,0.023307028812626,0.338469184890656,0.329751511081263,0.015897902564588,0.028632456079439,0.029469548133595,0.013029315960912,0.007284894837476,0.008423605497171,0.004726344645052,0.076628895184136,0.050681794880558,0.271493665258946,0.325095252051583,0.000283486888731,0.010441029067825,0.492946413247236
0.004336043360434,0,0.23078165374677,0.068900602409639,0.051569095246834,0.168489065606362,0.023337810611149,0.082291951577975,0.028101937365461,0.053781925343811,0.042182410423453,0.014856596558317,0,0.003781075716041,0.011260623229462,0.007484364854243,0.213636363636364,0.205803048065651,0.00024805102764,0.014868025392583,0.446189681189915
0.007588075880759,0.013913043478261,0.402131782945736,0.042545180722892,0.031014865112865,0.129224652087475,0.174613834788449,0.163191391921456,0.204801333240747,0.078585461689588,0.199782844733985,0.188145315487572,0.155214227970897,0.024576992154268,0.18271954674221,0.143535764327945,0.224716603689709,0.227139507620164,0.001417434443657,0.006014032743067,0.613528086181033
0,0,0.195090439276486,0.021272590361446,0.021288309781611,0.009940357852883,0.003357958361316,0.028892431079996,0.007703353933755,0.014734774066798,0.006514657980456,0.015296367112811,0.009700889248181,0,0.050991501416431,0.025289634667305,0.016670371193599,0.023739742086753,0.00049610205528,0.006181089208152,0.762116365792389
0.004336043360434,0.003478260869565,0.12516149870801,0.030496987951807,0.017250871719582,0.059642147117296,0.10073875083949,0.09023021559383,0.061430178459829,0,0,0,0,0,0.019830028328612,0.014353576432795,0.191820404534341,0.106389214536928,0.00049610205528,0.058302706314734,0.681616540766811
0.023306233062331,0.053913043478261,0.310642764857881,0.061746987951807,0.038539181501193,0.208747514910537,0.043653458697112,0.126935038440514,0.041840983265051,0,0,0,0,0,0.062322946175637,0.036909196541472,0.231607023783063,0.364742086752638,0.001063075832743,0.081356498496492,0.623003898474713
0.001084010840108,0,0.030604005167959,0.009224397590361,0.007340796476418,0.10934393638171,0.03693754197448,0.041731400495018,0.025752656065551,0,0,0,0,0,0.014164305949009,0.006835036396569,0.227172705045566,0.127747655334115,0.000425230333097,0.927413965920481,0.837049552310666
0.026016260162602,0.11304347826087,0.088016795865633,0.017884036144578,0.011378234538448,0.029821073558648,0.010073875083949,0.03405200582179,0.013013540726339,0,0,0,0,0,0.089235127478754,0.069033867605345,0.045343409646588,0.080451348182884,0.217930545712261,0.002923488138991,3.56635765663554E-06
0.000542005420054,0.001739130434783,0.154392764857881,0.016378012048193,0.016333272160029,0.009940357852883,0.003357958361316,0.041809773782236,0.004444691340879,0,0,0,0,0.00094526892901,0,0,0.019559902200489,0.013774912075029,0.000354358610914,0.048028733711995,0.766272509846491
0.007046070460705,0.00695652173913,0.253633720930233,0.024661144578313,0.01651679207194,0.099403578528827,0.060443250503694,0.011773013543933,0.003097007152281,0,0,0,0,0.00094526892901,0.015580736543909,0.007518540036226,0.175816848188486,0.182297772567409,0.001417434443657,0.178165720013365,0.601147029781315
0.001084010840108,0.001739130434783,0.174176356589147,0.018260542168675,0.013947513305194,0.019880715705765,0.030221625251847,0.002215034925591,0.005467953614332,0.017190569744597,0.007600434310532,0.002676864244742,0,0.003781075716041,0.002832861189802,0.001367007279314,0.023560791286953,0.021981242672919,0.00049610205528,0.013531573671901,0.762760984938826
0.000542005420054,0.001739130434783,0.135012919896641,0.013177710843374,0.006239677004955,0.009940357852883,0.003357958361316,0.006727040486136,0.011098118186237,0,0,0,0,0,0,0,0.017081573683041,0.012140973036342,0.000212615166549,0.689943200801871,0.829615033980702
0.000542005420054,0,0.160771963824289,0.01355421686747,0.013396953569462,0.029821073558648,0.050369375419745,0.026392402382706,0.016990486771752,0.031925343811395,0.017372421281216,0.006118546845124,0,0.00094526892901,0.001416430594901,0.000683503639657,0.023783062902867,0.024179366940211,0.000354358610914,0.017373872368861,0.781263248461451
0.014634146341464,0.074782608695652,0.068717700258398,0.015436746987952,0.016333272160029,0.019880715705765,0.006715916722633,0.002990851304104,0.007730574265676,0,0,0,0,0,0.002832861189802,0.002050510918971,0.032607246054679,0.033199003516999,0,0.17190110257267,0.477324429327051
0.021138211382114,0,0.214228036175711,0.036521084337349,0.017250871719582,0.527833001988071,0.521490933512424,0.15959730380059,0.032231095062843,0,0,0,0,0,0.207223796033994,0.151361881002016,0.383963102911758,0.496893317702227,0.000531537916371,0.078015369194788,0.494857980951192
0,0,0.011062661498708,0.007530120481928,0.001835199119104,0.009940357852883,0.003357958361316,0.099817881063391,0.001928199430595,0,0,0,0,0,0,0,0.017748388530785,0.012287514654162,7.0871722182849E-05,0.604326762445707,0.829233433711442
0.002168021680217,0,0.063307493540052,0.035015060240964,0.006606716828776,0.10934393638171,0.030221625251847,0.089592542029654,0.058405944031665,0,0,0,0,0,0.002832861189802,0.002050510918971,0.23247388308513,0.170230070339977,0.000354358610914,0.736468426328099,0.829130455134106
0.000542005420054,0.001739130434783,0.01187015503876,0.002259036144578,0.002385758854836,0.019880715705765,0.016789791806582,0.00928881783396,0.005808485521839,0,0,0,0,0,0.004249291784703,0.003417518198284,0.034674372082685,0.029601406799531,7.0871722182849E-05,0.306047444036084,0.824462538756277
0.004878048780488,0.013913043478261,0.250080749354005,0.018637048192771,0.011561754450358,0.009940357852883,0.003357958361316,0.002033351396133,0.017823206721756,0,0,0,0,0,0.01699716713881,0.008202043675883,0.026450322293843,0.015533411488863,7.0871722182849E-05,0.238640160374206,0.451106796809002
0.079674796747968,0.212173913043478,0.334544573643411,0.063064759036145,0.029363185905671,0.426441351888668,0.398757555406313,0.692871712032793,0.065304909381293,0.147102161100197,0.287133550488599,0.243862332695985,0.258658043654002,0.009452689290103,0.719546742209632,0.432486927992892,0.390420093354079,0.555451348182884,0.000921332388377,0.006598730370865,0.489756752118082
0.003252032520325,0.00695652173913,0.261950904392765,0.074359939759036,0.061846210313819,0.069582504970179,0.047179314976494,0.064335760662231,0.019053676827998,0.090987229862476,0.042453854505972,0.014952198852773,0,0.016116835239626,0.078045325779037,0.040395065103722,0.107123805290064,0.130392731535756,0,0.012111593718677,0.49302353573156
0.000542005420054,0,0.279231266149871,0.062688253012048,0.054505413837401,0.029821073558648,0.03693754197448,0.01134077299019,0.01949475730852,0.036959724950884,0.016340933767644,0.005755258126195,0,0,0.053966005665722,0.03424353234681,0.033851967103801,0.041698417350528,0,0.018042098229202,0.491236790545586
0.001626016260163,0,0.1203165374677,0.025414156626506,0.009543035419343,0.149105367793241,0.073875083948959,0.121299286605174,0.015875564196931,0.0024557956778,0.002171552660152,0.000764818355641,0,0,0.007082152974504,0.005468029117255,0.211602578350745,0.219226260257913,0.000354358610914,0.024640828600067,0.459316552134577
0,0,0.27624354005168,0.03332078313253,0.028629106258029,0.029821073558648,0.053727333781061,0.00403464099295,0.016169988195264,0,0,0,0,0.00094526892901,0.009915014164306,0.004784525477598,0.029117581684819,0.034876905041032,0.000212615166549,0.029652522552623,0.486004498068594
0,0,0.008640180878553,0.001506024096386,0.002385758854836,0.009940357852883,0.003357958361316,6.88734948271651E-05,0.002185403791403,0,0,0,0,0,0,0,0.016892642809513,0.012162954279015,0.000141743444366,0.076762445706649,0.78522903817563
0.004878048780488,0.010434782608696,0.289163436692506,0.071536144578313,0.045145898329969,0.059642147117296,0.020147750167898,0.029175841552963,0.01960252760225,0,0,0,0,0.001890537858021,0.09086402266289,0.054782816718499,0.165258946432541,0.123783704572098,0.000354358610914,0.030988974273304,0.489754968939254
0.002710027100271,0.003478260869565,0.19484819121447,0.049510542168675,0.035602862910626,0.049701789264414,0.013431833445265,0.237178150002513,0.184237205749601,0,0,0,0,0.006616882503072,0.139943342776204,0.076415706913639,0.059224272060458,0.100183177022274,0.001417434443657,0.0462746408286,0.708892935714174
0.009756097560976,0.041739130434783,0.026889534883721,0.034073795180723,0.011378234538448,0.009940357852883,0.003357958361316,0.099657572066811,0.136545517672384,0,0,0,0,0,0.002832861189802,0.001367007279314,0.014447655034452,0.012602579132474,0.000850460666194,0.070414300033411,0.776930123908639
0.002710027100271,0.001739130434783,0.162548449612403,0.024096385542169,0.015415672600477,0.049701789264414,0.030221625251847,0.246778086037245,0.003530865912089,0.007367387033399,0.003257328990228,0.001147227533461,0,0.002835806787031,0.497167138810198,0.46683298588565,0.082462769504334,0.083821805392732,0.001700921332388,0.023220848646843,0.597849932127756
0.004878048780488,0.001739130434783,0.146640826873385,0.030308734939759,0.015232152688567,0.357852882703777,0.335795836131632,0.098716300970839,0.017044371918617,0.029469548133595,0.1085776330076,0.050095602294455,0.04122877930477,0.004726344645052,0.092067988668555,0.046478247496668,0.288286285841298,0.353458382180539,0.000177179305457,0.013698630136986,0.492296444564314
0.024390243902439,0.106086956521739,0.102874677002584,0.028049698795181,0.015782712424298,0.049701789264414,0.020147750167898,0.004453819332157,0.017763766405111,0.027013752455796,0.020629750271444,0.008030592734226,0.000970088924818,0.001890537858021,0.002832861189802,0.001367007279314,0.077128250722383,0.078399765533412,0.000566973777463,0.009271633812229,0.472105064896565
0.012466124661247,0,0.381298449612403,0.137048192771084,0.112864745824922,0.526838966202783,0.057085292142378,0.332013389957374,0.304472189431289,0.081041257367387,0.049945711183496,0.017590822179732,0,0.020795916438227,0.103399433427762,0.086121458596767,0.579684374305401,0.593053927315358,0.118355776045358,0.000751754092883,1.51570200407011E-05
0.024390243902439,0.102608695652174,0.215843023255814,0.029743975903615,0.02073775004588,0.069582504970179,0.050369375419745,0.056090732517117,0.025835983612249,0,0,0,0,0,0.012747875354108,0.007518540036226,0.143587463880862,0.18742672919109,0,0.087036418309389,0.471408287769399
0.002168021680217,0,0.06734496124031,0.023719879518072,0.021104789869701,0.119284294234592,0.013431833445265,0.025461422728491,0.007599472258871,0,0,0,0,0,0,0,0.140697932873972,0.129103165298945,0.000354358610914,0.635065152021383,0.837774860299084
0.005962059620596,0.015652173913044,0.200742894056848,0.037838855421687,0.018902550926776,0.059642147117296,0.063465413028879,0.28168784394691,0.040844385806541,0.447568762278979,0.566666666666667,0.374034416826004,0.303071948261924,0.003781075716041,0.530453257790368,0.507193875807389,0.132607246054679,0.171065357561548,0.000177179305457,0.008603407951888,0.436114275015213
0.003794037940379,0.003478260869565,0.253149224806202,0.033132530120482,0.023857588548358,0.049701789264414,0.097380792478173,0.051685203796275,0.012256926602319,0.022102161100197,0.015200868621064,0.004588910133843,0,0.009452689290103,0.031161473087819,0.01982160555005,0.051344743276284,0.058323563892145,0.001630049610206,0.013531573671901,0.583829688590107
0,0,0.006056201550388,0.000941265060241,0.003303358414388,0.009940357852883,0.003357958361316,0.000707338708369,0.004755225331574,0,0,0,0,0,0,0,0.017337186041343,0.012162954279015,0,0.641329769462078,0.838553217857644
0.001084010840108,0.001739130434783,0.016472868217054,0.005082831325301,0.003853918150119,0.029821073558648,0.010073875083949,0.068079470513238,0.014000694396223,0,0,0,0,0,0,0,0.036530340075572,0.032158558030481,0.000141743444366,0.559054460407618,0.831843115926685
0.002168021680217,0,0.290616925064599,0.079254518072289,0.062947329785282,0.168489065606362,0.016789791806582,0.215110528105334,0.40351142281786,1,0.912377850162866,0.374397705544933,0.067283751010509,0.003781075716041,0.080594900849858,0.039574860736134,0.174138697488331,0.219519343493552,0.000212615166549,0.006014032743067,0.449822908052613
0.002710027100271,0.001739130434783,0.147690568475452,0.073230421686747,0.033767663791521,0.159045725646123,0.047011417058429,0.49512878353971,0.060534129574335,0.044204322200393,0.03800217155266,0.039005736137667,0.022150363783347,0.001890537858021,0.209631728045326,0.144219267967602,0.213380751278062,0.277549824150059,0.00099220411056,0.009355162044771,0.437166796318627
0.001084010840108,0,0.337047803617571,0.070218373493976,0.07065516608552,0.019880715705765,0.006715916722633,0.080051188047995,0.064817720991598,0,0,0,0,0.00094526892901,0.065155807365439,0.049212262055296,0.032007112691709,0.06521101992966,0.000779588944011,0.147761443367858,0.761757946847897
0.000542005420054,0.001739130434783,0.005813953488372,0.001882530120482,0.003486878326298,0.009940357852883,0.003357958361316,0.003919456010222,0.013318519547254,0,0,0,0,0,0,0,0.017337186041343,0.012162954279015,7.0871722182849E-05,0.765953892415636,0.83251537434496
0.001626016260163,0.001739130434783,0.049499354005168,0.009600903614458,0.011194714626537,0.029821073558648,0.010073875083949,0.017020857190017,0.01032706062079,0.06385068762279,0.0542888165038,0.018738049713193,0,0.010397958219113,0.090651558073654,0.082703940398483,0.090686819293176,0.084847596717468,0,0.031657200133645,0.473519571502128
0.007046070460705,0.013913043478261,0.115229328165375,0.028614457831325,0.018168471279134,0.029821073558648,0.006715916722633,0.071751140271955,0.011589750711756,0.004911591355599,0.002171552660152,0.000764818355641,0,0.038756026089423,0.007082152974504,0.003417518198284,0.054901089130918,0.051875732708089,0.000354358610914,0.01252923488139,0.484225777187347
0.000542005420054,0,0.016230620155039,0.006965361445783,0.002752798678657,0.039761431411531,0.016789791806582,0.09602350565297,0.007223942781751,0,0,0,0,0,0,0,0.054012002667259,0.048651817116061,7.0871722182849E-05,0.596976277981958,0.835447811928129
0.002710027100271,0.001739130434783,0.217458010335917,0.06664156626506,0.043127179298954,0.079522862823062,0.030221625251847,0.198796613799003,0.177677661273523,0,0,0,0,0,0.067988668555241,0.061515327569119,0.127806179150922,0.160169988276671,0.001417434443657,0.072920147009689,0.714026707560901
